timestamp,index,label_code
620668737,0,3
620487235,3,3
620709206,2,3
620478467,0,3
620081363,2,2
619123998,2,1
618681384,3,0
619950786,4,1
620684046,7,3
618726637,6,0
619309583,3,2
619949946,7,1
619306949,1,2
619586285,5,0
620480724,4,3
620490589,7,3
618724653,2,0
618716891,1,0
620125535,7,2
619952733,4,1
620075560,1,2
619321762,6,2
619578344,4,0
620469458,7,3
620660567,5,3
619947006,7,1
619280224,1,2
620664156,0,3
620127291,5,2
620456589,6,3
619117851,4,1
620487157,0,3
619548871,7,0
619547801,1,0
619273505,2,2
619551276,0,0
618711885,0,0
619274574,0,2
618725121,7,0
620703288,2,3
620662094,7,3
620126680,0,2
619296679,7,2
619307941,4,2
618683292,0,0
620102169,2,2
619148087,7,1
619563111,7,0
619980947,0,1
619120485,7,1
619602206,5,0
620077889,7,2
620703517,0,3
618686384,4,0
619988849,0,1
619958498,7,1
619139382,4,1
620440566,2,3
619574679,1,0
618712610,4,0
618685048,1,0
620464037,1,3
619936737,3,1
619294960,0,2
620678968,7,3
619564982,3,0
619130869,2,1
619284423,0,2
620490238,2,3
618699669,7,0
619954680,0,1
620121832,1,2
620109577,2,2
618687301,4,0
619941318,4,1
620092740,7,2
618699479,4,0
620479403,7,3
620456433,0,3
620673051,4,3
619554063,1,0
620465636,6,3
619962736,5,1
618684094,3,0
620472461,7,3
620669806,4,3
619550550,0,0
619132052,5,1
619969188,6,1
619301680,3,2
620458734,6,3
619600373,5,0
618702991,7,0
620483686,7,3
619146980,1,1
620445792,1,3
619154730,3,1
620071933,3,2
620121832,5,2
620099459,1,2
619598005,1,0
619594494,7,0
620448015,5,3
620683626,0,3
619977778,7,1
619550626,6,0
620081897,6,2
619557575,1,0
620435489,3,3
619326191,3,2
620675380,2,3
620437368,4,3
619970448,6,1
619151637,7,1
619159082,6,1
619567578,6,0
619322220,2,2
619277361,6,2
619942043,0,1
619165076,7,1
620682481,4,3
619578000,5,0
619269229,0,2
620469263,0,3
619113155,2,1
620700997,4,3
618683445,3,0
619157555,3,1
620075102,4,2
619126097,7,1
620113318,5,2
620715084,2,3
620704929,5,3
619972471,1,1
619933416,0,1
620675571,3,3
619151713,3,1
619137054,2,1
619974953,3,1
619144918,5,1
619155035,6,1
619590713,0,0
619958575,6,1
619968500,0,1
618712458,0,0
619934178,7,1
619982473,3,1
618695432,1,0
619297443,6,2
620484739,7,3
619572579,5,0
619140414,0,1
619140260,7,1
619556811,4,0
620713291,0,3
619941280,5,1
619975563,6,1
620697065,0,3
620125993,7,2
619942540,5,1
619266976,0,2
619118919,6,1
620105071,2,2
619549214,5,0
619548565,5,0
618681155,1,0
619595982,4,0
619326076,5,2
620483686,2,3
620679961,7,3
620432206,4,3
619981709,6,1
619592050,6,0
619946625,2,1
618719100,3,0
619936545,3,1
619311416,1,2
620692866,7,3
618678865,5,0
620694965,2,3
620095909,0,2
620694010,4,3
619298625,3,2
619575481,5,0
619969035,0,1
619321151,7,2
619117278,6,1
620091366,2,2
620483881,7,3
620711725,4,3
620487469,4,3
619988124,1,1
620691605,7,3
620459826,6,3
620470238,1,3
620437680,7,3
620699356,2,3
619961323,5,1
619575481,7,0
619566547,7,0
620681259,7,3
620462711,3,3
620484661,7,3
619159349,2,1
619266633,0,2
620445168,5,3
619558796,4,0
618726598,5,0
619290685,6,2
619546083,2,0
618725236,7,0
619269687,5,2
619563569,5,0
619143239,5,1
619941967,6,1
620470238,5,3
620666065,5,3
618721934,5,0
619124456,6,1
619580330,7,0
620707984,7,3
619573534,0,0
619322984,7,2
619587622,0,0
619122852,7,1
619306415,4,2
620657818,2,3
619149805,4,1
619315730,3,2
619163052,5,1
620691147,0,3
618729781,4,0
619977243,7,1
620711229,2,3
620659001,0,3
620071437,0,2
618724731,4,0
620701532,3,3
620125153,6,2
619957773,2,1
619581856,3,0
619551696,3,0
620120037,5,2
619989155,1,1
620088617,1,2
620676869,3,3
619307598,3,2
618680544,4,0
619942540,4,1
619129762,3,1
619597853,7,0
620121450,2,2
620435909,7,3
620106064,7,2
620076362,1,2
619957543,6,1
619573648,7,0
619558530,6,0
620075560,7,2
620691224,2,3
619279918,6,2
618706160,6,0
618730887,4,0
618690584,7,0
620434687,0,3
619137245,2,1
619573724,1,0
620676678,0,3
618677872,7,0
619165610,1,1
620104231,4,2
620464427,5,3
620474372,0,3
619554941,7,0
619585865,5,0
619951283,7,1
619973998,3,1
619290265,7,2
619941432,1,1
620443686,7,3
620703631,6,3
618732111,6,0
619552536,7,0
620664194,5,3
620659613,6,3
619968958,6,1
620434878,1,3
619558148,4,0
618680964,2,0
619938149,2,1
620706151,6,3
619281942,5,2
620713329,0,3
620671906,0,3
619576283,2,0
620707946,1,3
619317638,6,2
619317677,7,2
619163664,0,1
620687024,6,3
620661292,3,3
619980450,5,1
619576245,7,0
620682291,1,3
618722441,2,0
620075522,4,2
619275681,1,2
619552040,7,0
619145415,6,1
620690499,3,3
620712335,4,3
619991522,2,1
620101368,2,2
620681069,7,3
619121516,4,1
620121564,1,2
620121870,3,2
618724341,0,0
620437251,7,3
619938264,0,1
619944601,7,1
619273085,0,2
620673891,1,3
619287822,4,2
619948572,6,1
620708212,5,3
618703602,4,0
619570403,5,0
619291754,4,2
619114834,0,1
618720231,3,0
619275681,5,2
620715046,2,3
620086899,5,2
620112936,2,2
619151790,1,1
620081630,3,2
619940210,6,1
618706770,7,0
619957849,2,1
618714563,7,0
620457681,3,3
620674845,1,3
618714639,7,0
619138619,1,1
619134839,4,1
619277705,5,2
620674005,3,3
620699776,0,3
619948877,0,1
619163548,6,1
620480339,4,3
620092969,3,2
620440488,3,3
619566126,7,0
619548527,0,0
619283393,0,2
620474411,6,3
620479169,1,3
619115751,2,1
620678968,5,3
620689124,7,3
619958421,7,1
619290953,4,2
620665989,6,3
619970142,6,1
619150759,5,1
620480568,7,3
619601022,5,0
620432053,2,3
619318478,3,2
620449575,5,3
619312217,1,2
619602778,1,0
620431213,5,3
620688284,7,3
619135183,0,1
619973311,3,1
620685420,1,3
620456199,0,3
620071933,5,2
620107896,7,2
619124494,0,1
620453865,0,3
619319089,0,2
618682262,7,0
619944333,4,1
619305116,4,2
619600870,7,0
619285760,7,2
619586820,1,0
619545206,0,0
620116105,3,2
619596555,5,0
620115074,4,2
618694058,2,0
619554483,6,0
619123424,2,1
619268122,0,2
619309660,4,2
620441736,5,3
619147782,0,1
619960292,3,1
619113918,4,1
619132510,5,1
619933072,3,1
620712069,1,3
618681575,7,0
620085791,0,2
619144880,3,1
619958613,0,1
619571854,0,0
620477765,2,3
619157555,5,1
619118423,1,1
619964492,6,1
618699097,0,0
619138314,1,1
620107286,1,2
620440098,4,3
619592546,2,0
619276903,5,2
619599418,3,0
620099498,4,2
620490550,7,3
620712985,7,3
619968157,0,1
619984039,5,1
620658697,3,3
620448834,5,3
618695738,6,0
619934675,0,1
619564638,0,0
619112086,4,1
620712641,5,3
620455848,4,3
620112630,6,2
619317333,1,2
618688293,2,0
620455035,4,3
619289425,3,2
619598197,5,0
619142322,3,1
620476400,5,3
620445363,6,3
618721427,1,0
620671066,0,3
619597243,2,0
619301260,6,2
619935859,0,1
619290647,3,2
618692989,6,0
619269878,4,2
618678673,0,0
620112516,6,2
619588767,7,0
619302826,7,2
618703716,6,0
620708862,6,3
619160189,6,1
620119197,7,2
618702189,5,0
620446299,6,3
620480378,5,3
619289349,1,2
619952886,0,1
619570479,7,0
620120876,0,2
619944945,7,1
618690623,2,0
620483998,5,3
618696463,4,0
620666065,3,3
619937271,1,1
620123625,2,2
618682605,0,0
618722402,6,0
619324969,7,2
619285569,0,2
619119875,6,1
620105950,6,2
620127291,3,2
620471525,0,3
619287936,0,2
620102705,3,2
619931506,0,1
620437797,4,3
620072773,2,2
619144422,2,1
619110750,1,1
620435184,3,3
620109118,2,2
620479130,2,3
620662666,3,3
620457369,7,3
619301910,1,2
619129609,5,1
619312905,4,2
620657513,6,3
618720348,1,0
620127749,0,2
620465675,6,3
620467118,5,3
619588041,2,0
619958613,5,1
619303169,7,2
620445168,0,3
619116744,5,1
619591630,4,0
618701693,0,0
620479832,2,3
620709282,1,3
620087891,0,2
618681231,7,0
620440683,0,3
619291105,0,2
620073231,0,2
620103888,3,2
618691233,2,0
620489341,1,3
619289807,7,2
620658582,4,3
618723845,1,0
619283737,6,2
619545434,2,0
619129800,4,1
620476517,4,3
619590905,5,0
618725428,0,0
620078347,5,2
620693744,5,3
620129238,7,2
618699479,1,0
618731845,3,0
619130258,3,1
619985375,1,1
619600908,0,0
618678406,1,0
620106408,1,2
619315119,0,2
620116753,6,2
620683092,7,3
619982665,6,1
620445012,4,3
619323442,2,2
619582238,1,0
620081249,3,2
620664919,7,3
620095297,2,2
620124733,3,2
618713837,4,0
620090870,4,2
619591973,0,0
618696120,2,0
620452032,4,3
619323594,6,2
619591249,2,0
619275109,6,2
619152477,2,1
620487274,1,3
619958575,5,1
619565402,7,0
619309622,4,2
620697867,5,3
619547000,0,0
618725275,6,0
619145300,5,1
619326611,0,2
620458656,1,3
620094993,3,2
619581856,6,0
620483296,1,3
619575443,0,0
619144383,5,1
620467430,5,3
618730353,6,0
619288547,3,2
619152287,3,1
618695280,6,0
619960559,6,1
619320501,0,2
619594875,0,0
619292479,1,2
619559216,4,0
619972891,3,1
620446767,0,3
619314165,5,2
619278125,6,2
619273963,7,2
618684018,2,0
619286333,1,2
620476244,2,3
620441112,3,3
620440722,4,3
619598235,5,0
619280720,4,2
619141291,4,1
619939409,3,1
620087089,2,2
619311225,2,2
619164580,7,1
619948686,7,1
619985910,7,1
618720387,1,0
618718788,2,0
619309202,4,2
619120485,0,1
620710312,0,3
620464622,0,3
620101445,4,2
620700004,2,3
619564600,3,0
618715211,0,0
620708289,1,3
619931468,5,1
618717540,7,0
620684619,0,3
619154462,0,1
619153699,1,1
619566776,2,0
618691309,7,0
620676029,1,3
620080905,7,2
619282286,4,2
619271710,2,2
618682338,0,0
619109833,7,1
620679427,5,3
619978198,3,1
619583841,5,0
618694707,7,0
620671753,6,3
619577007,2,0
619963919,2,1
620695576,1,3
620073384,5,2
620663316,1,3
619313209,4,2
619943991,6,1
619952619,1,1
619147400,4,1
619283775,5,2
619577962,4,0
619119416,4,1
620491525,1,3
620091212,3,2
620657551,4,3
620096825,5,2
619326114,3,2
620457330,7,3
619129418,6,1
619583995,5,0
619275147,3,2
619324014,3,2
619602472,5,0
620662247,1,3
619602931,4,0
619325503,4,2
619941509,7,1
620438421,6,3
620460138,2,3
619143085,4,1
619592241,2,0
620700386,0,3
619159273,5,1
619597471,2,0
619310346,2,2
619603083,7,0
620701302,2,3
619276635,4,2
620709854,1,3
620700844,1,3
619549557,4,0
619970066,6,1
620453592,4,3
619570708,0,0
620125878,0,2
620471135,5,3
620663125,6,3
619934370,2,1
619307216,3,2
619297901,3,2
619151371,2,1
619567348,0,0
619947732,1,1
620657475,7,3
619305879,1,2
618719139,6,0
620448366,3,3
619311568,7,2
619979114,3,1
619111666,3,1
619137015,2,1
620674159,5,3
620705769,0,3
619583193,4,0
619122852,0,1
618702151,3,0
619970066,0,1
619286676,5,2
619153050,6,1
619936583,1,1
619931506,4,1
619299962,2,2
620097359,1,2
620681451,0,3
619987589,0,1
619568456,4,0
619313591,4,2
619303742,2,2
619943112,4,1
619942120,3,1
620477648,1,3
619272207,3,2
619968997,7,1
618732111,4,0
620480261,6,3
619985718,0,1
619957314,2,1
619156830,4,1
619135947,5,1
619154310,6,1
619937081,6,1
619967775,0,1
619278544,1,2
620105338,4,2
619943799,3,1
619599075,0,0
620474177,0,3
619319700,6,2
619286218,5,2
618699669,0,0
620094229,5,2
619557995,4,0
620483569,1,3
619273543,1,2
619973005,7,1
619947274,7,1
620481542,1,3
620438733,0,3
620706227,1,3
620471096,3,3
618690279,4,0
619288088,2,2
619305040,5,2
618699555,0,0
619139764,2,1
619565325,4,0
620457837,2,3
620679847,5,3
619289998,4,2
619944295,1,1
619143773,5,1
619966515,1,1
620713672,3,3
619977625,0,1
619985490,2,1
620667401,2,3
619326038,3,2
620679885,1,3
619123234,7,1
620677212,1,3
619309125,2,2
619146750,6,1
619140910,7,1
620704281,6,3
620693934,2,3
618713914,6,0
619577619,6,0
619274459,4,2
619976289,6,1
619132396,4,1
619161640,3,1
619285455,5,2
620481503,1,3
619983351,3,1
619292365,4,2
619965103,1,1
620476556,0,3
620703669,1,3
618730887,7,0
620688551,4,3
620480300,5,3
620702448,3,3
620474684,6,3
618711237,5,0
619570785,0,0
620470433,3,3
620111561,0,2
620072887,6,2
618681079,1,0
619958421,3,1
619302788,1,2
619324052,1,2
620439747,1,3
619110368,4,1
619149652,2,1
620114883,3,2
619153508,6,1
620118395,4,2
620467001,3,3
620699584,5,3
619964339,6,1
619942349,2,1
620120418,7,2
620454801,6,3
619271978,6,2
620127138,5,2
618728902,5,0
618701387,6,0
619569945,3,0
619146942,0,1
618715479,7,0
619284081,3,2
620433695,0,3
619294732,5,2
620467391,2,3
619988277,0,1
619577733,1,0
619282553,0,2
620675189,6,3
620468093,4,3
619302711,6,2
619941738,1,1
618699021,7,0
620467001,2,3
620674501,6,3
619981939,2,1
620079913,7,2
619556544,1,0
620455460,6,3
619561011,0,0
620112096,6,2
619588118,3,0
619937500,0,1
620449965,2,3
620466845,6,3
620701837,6,3
620676640,5,3
620121678,0,2
618713837,7,0
618716203,3,0
619144002,2,1
618724458,3,0
619316494,7,2
620432855,2,3
620677976,6,3
620435871,2,3
620125000,4,2
620434802,3,3
619952962,3,1
620487742,5,3
618727681,4,0
620459319,3,3
620487586,3,3
620712335,5,3
619157250,4,1
620707526,1,3
619988659,1,1
619280110,1,2
618692645,3,0
619972891,1,1
620070597,2,2
620440410,7,3
620666523,5,3
620090220,6,2
619965599,7,1
620100146,2,2
620111943,4,2
619572044,0,0
619948228,1,1
618712191,4,0
618706541,7,0
619944869,1,1
619570632,1,0
619303513,0,2
619950939,0,1
619580558,1,0
619957734,5,1
620491018,7,3
619555971,7,0
619153508,1,1
620480685,2,3
618680697,5,0
619324740,5,2
620128016,7,2
620437524,5,3
619140108,1,1
620687062,4,3
620119655,0,2
619939676,1,1
619597281,7,0
619145338,4,1
619581208,6,0
619109948,0,1
619160800,4,1
619949602,2,1
619318822,3,2
620480607,6,3
618723806,0,0
620432779,5,3
618717618,7,0
620488834,5,3
619138542,5,1
620076476,2,2
619112888,0,1
619293014,2,2
620099001,4,2
620708328,6,3
620701684,5,3
620485480,4,3
620692102,2,3
620679847,7,3
620685802,1,3
619155990,1,1
618681269,5,0
619123042,7,1
620474138,3,3
619283583,5,2
619549519,2,0
619566280,1,0
618699364,2,0
620083959,5,2
619939982,1,1
618697341,0,0
619988543,5,1
620090068,1,2
619588538,7,0
619966325,5,1
620431939,0,3
619553681,4,0
619583001,3,0
620709931,7,3
619132282,0,1
619281522,6,2
620099154,2,2
620658429,2,3
620431481,6,3
619289883,4,2
619322449,7,2
620075942,7,2
619549176,0,0
619958727,4,1
619158624,4,1
619287707,6,2
618723065,2,0
620672058,3,3
619935209,2,1
619320043,7,2
619574984,7,0
620693628,5,3
619589187,4,0
619278392,0,2
620458422,2,3
619979954,2,1
618705205,2,0
618706388,6,0
618712496,0,0
619554750,3,0
619161411,5,1
620100757,3,2
619969760,5,1
619937423,5,1
620490004,7,3
619271749,4,2
619137245,7,1
619553910,7,0
620121870,2,2
620473124,1,3
620093007,1,2
620672250,0,3
619568341,3,0
620702830,1,3
619552726,5,0
620087509,3,2
619581589,2,0
618684666,4,0
619152019,4,1
620448951,5,3
620701150,5,3
619271405,4,2
619972585,6,1
618723533,4,0
619558644,2,0
620095489,4,2
619117087,6,1
619550588,1,0
620434382,2,3
620114348,3,2
619288242,0,2
619586476,5,0
618678063,7,0
619309240,3,2
619146980,3,1
619291105,4,2
618692302,1,0
619278735,7,2
620660300,6,3
620679885,6,3
620118051,0,2
619133503,6,1
620089266,5,2
618679093,4,0
620110149,7,2
619971516,6,1
620088235,2,2
619964912,3,1
619937997,1,1
619162670,6,1
620482556,3,3
620471720,7,3
620467079,1,3
620463140,2,3
619139382,3,1
618695432,2,0
619938531,5,1
620076552,2,2
618683827,1,0
618684094,7,0
620128588,5,2
620670340,3,3
619972815,1,1
619163548,0,1
619587622,4,0
619941852,2,1
620094115,6,2
619309926,3,2
619324664,7,2
620482127,6,3
620080141,2,2
620444271,6,3
618710435,1,0
619947236,5,1
620073689,7,2
620470277,3,3
618678025,3,0
620431786,2,3
620674731,2,3
620451954,3,3
619598769,7,0
619128922,7,1
619282821,3,2
619987360,5,1
618712229,3,0
619306415,3,2
620094458,7,2
618694592,2,0
619961820,0,1
620096710,7,2
620673242,6,3
619965141,0,1
620690460,3,3
619588385,2,0
619296259,1,2
619567807,7,0
619598807,2,0
618706274,1,0
619275949,7,2
619978198,4,1
619276063,6,2
618708106,7,0
620676373,4,3
620434267,3,3
620096329,6,2
619569487,7,0
619310080,0,2
620668126,6,3
620129008,6,2
620465714,3,3
619290151,0,2
619959415,7,1
619115790,6,1
620465597,1,3
620696569,1,3
620683435,3,3
619589912,2,0
619573228,1,0
619951473,2,1
619989117,1,1
620477102,3,3
619128807,1,1
619545244,3,0
620106370,3,2
619122700,2,1
620460138,3,3
618695050,5,0
619119797,7,1
619566394,3,0
620070139,5,2
619314890,2,2
619959491,4,1
619137435,5,1
620678930,6,3
620121373,6,2
620710923,4,3
619137321,4,1
619157708,3,1
620074224,2,2
619965293,1,1
619950748,3,1
620103506,0,2
620459046,4,3
619554139,4,0
620658620,1,3
619306033,1,2
618717006,3,0
620674883,6,3
619322602,5,2
620484778,4,3
619162098,3,1
619979916,2,1
618722012,4,0
619136329,5,1
620488873,1,3
620460606,4,3
618694172,5,0
620096061,5,2
620704891,7,3
620665034,5,3
618685736,3,0
620069833,0,2
620676716,4,3
619151713,4,1
620477453,5,3
619548069,5,0
620432969,6,3
620449029,4,3
619299427,7,2
620107056,1,2
620698249,7,3
618679437,7,0
619309812,2,2
619989079,3,1
618706122,3,0
619991483,7,1
620081057,3,2
620094419,0,2
620702715,5,3
620443335,5,3
619291639,7,2
619161373,3,1
619268847,1,2
619970333,7,1
620454645,5,3
619164045,6,1
619950404,4,1
618718320,7,0
619147094,7,1
619140146,4,1
619152973,1,1
618692645,2,0
618716013,4,0
620075712,6,2
619959529,5,1
620484622,7,3
618728483,6,0
619134152,3,1
619145644,5,1
619970562,3,1
619282057,6,2
619268885,5,2
619984650,3,1
619579451,4,0
620085219,3,2
618696768,6,0
620462984,7,3
619286638,2,2
620687368,3,3
619321113,7,2
619970714,0,1
619560515,7,0
619552498,1,0
619161029,6,1
619556239,6,0
619556201,0,0
619307216,6,2
620688742,2,3
618693638,1,0
619142208,6,1
618723689,2,0
619948458,3,1
619290875,0,2
619128731,1,1
620465675,5,3
620121526,7,2
620472773,5,3
619150072,6,1
618705358,7,0
619302940,5,2
618701464,0,0
619153966,2,1
619938264,6,1
619313477,1,2
618682224,7,0
620698401,3,3
620105568,2,2
620666447,6,3
618691729,1,0
620701875,0,3
620432664,1,3
619985222,5,1
620702524,2,3
619558758,0,0
620094381,6,2
620073193,2,2
620126107,0,2
619298511,4,2
620682787,3,3
620473241,6,3
619126593,1,1
618721895,1,0
618686576,1,0
619270221,4,2
620666179,3,3
620483491,6,3
620102933,0,2
618722246,1,0
620080027,6,2
619116476,4,1
620662018,2,3
620447742,0,3
620679694,0,3
619157669,3,1
619554559,0,0
619295954,2,2
620669386,0,3
620451759,5,3
619134916,4,1
620713596,3,3
619594798,7,0
619586896,1,0
619278583,1,2
620696301,5,3
618719178,7,0
618690584,3,0
620127138,2,2
619545129,5,0
618712458,4,0
619119797,3,1
619270833,3,2
619303818,0,2
620111791,4,2
620698477,5,3
619116973,1,1
619304047,2,2
619943074,6,1
619972395,2,1
620700730,1,3
619570097,6,0
619113041,7,1
619325656,1,2
619584453,7,0
619935324,4,1
618726169,7,0
619550245,1,0
619322792,5,2
619288394,4,2
618692607,7,0
619283241,3,2
618708488,0,0
620078003,7,2
618682911,0,0
620682175,1,3
620073345,2,2
620472539,0,3
619967165,3,1
619149843,0,1
620095145,6,2
620682329,3,3
620115799,1,2
619110406,1,1
619960331,5,1
620662896,1,3
619948458,7,1
619991636,3,1
619935973,0,1
619596135,2,0
619544708,0,0
619280912,3,2
619582200,1,0
619274612,3,2
620097168,0,2
620104460,3,2
620102857,1,2
619162365,2,1
619562539,1,0
620475464,4,3
619554673,4,0
619966019,7,1
620103125,4,2
619308705,2,2
620078423,3,2
619127509,7,1
619113995,2,1
619935706,4,1
619572732,7,0
619131366,6,1
620706838,7,3
618696578,7,0
620450979,5,3
620669654,2,3
619314011,7,2
618691119,5,0
620107667,6,2
619558338,3,0
620085066,0,2
619295458,1,2
620699928,5,3
618713036,0,0
619322869,0,2
619585063,1,0
619600526,2,0
620683703,2,3
619156142,3,1
619553223,1,0
620458110,6,3
620698668,4,3
620082928,3,2
619136252,5,1
619282248,2,2
619280492,4,2
619973578,3,1
619285836,2,2
620682099,5,3
619550436,6,0
620665454,1,3
618711199,3,0
620110149,1,2
620457408,7,3
620672669,5,3
620109577,3,2
619136061,7,1
620105453,7,2
619321838,3,2
620122480,2,2
620105376,3,2
619133961,6,1
620467040,7,3
619989383,5,1
619976518,5,1
619982015,3,1
619934026,7,1
618692684,2,0
620482556,1,3
620466962,0,3
620457135,1,3
619544747,4,0
619293625,1,2
620465519,6,3
620672364,2,3
619159769,5,1
619276711,3,2
620688131,2,3
620108316,7,2
620712833,0,3
619937081,2,1
619961438,1,1
620458617,6,3
619290991,0,2
619153623,3,1
619111743,1,1
620432703,7,3
619283775,3,2
620673585,3,3
619146522,6,1
620091098,3,2
620672669,3,3
619274154,6,2
619133961,0,1
618729017,0,0
619979343,1,1
619137245,3,1
619552726,4,0
619937729,4,1
618730201,6,0
620447235,0,3
619974571,5,1
620081401,5,2
620071055,0,2
619973655,5,1
618709786,3,0
620448522,3,3
619311797,4,2
618716433,3,0
619297633,7,2
619312065,3,2
620071819,6,2
619309468,1,2
619291295,4,2
619948916,6,1
620099421,2,2
619599266,7,0
620116105,1,2
619151829,3,1
619943036,5,1
620102589,3,2
619588423,0,0
619142093,0,1
620455113,7,3
620084952,2,2
620486455,7,3
620128665,4,2
620705425,0,3
620117135,2,2
619972280,6,1
619310194,0,2
620111141,5,2
620702410,3,3
619322564,0,2
619165610,5,1
619588728,2,0
618718710,7,0
620683207,0,3
619975296,3,1
619590523,3,0
619268313,7,2
620668203,3,3
618701769,0,0
619289692,5,2
619598005,3,0
619960598,5,1
618694668,4,0
619295648,3,2
619970256,6,1
619311912,0,2
619308438,3,2
620670264,3,3
620118663,5,2
619952619,0,1
619278430,5,2
619988200,6,1
618704862,7,0
619577886,1,0
620696683,6,3
619970791,5,1
619116782,7,1
619131328,1,1
620103391,0,2
618720504,1,0
620707792,5,3
620699546,0,3
619948992,4,1
619950443,3,1
620110531,1,2
619987475,0,1
620662744,1,3
619319051,4,2
619271062,4,2
619277437,2,2
620470043,4,3
620677136,5,3
620454879,7,3
620662552,4,3
619973197,7,1
620465090,7,3
619595104,5,0
619137626,7,1
619561087,6,0
620101826,4,2
620455965,0,3
619148316,7,1
619278697,6,2
620700462,3,3
620670760,4,3
620714626,0,3
619964263,3,1
619583575,1,0
619988773,0,1
619980641,7,1
620103047,7,2
619601518,7,0
618679246,4,0
620709969,6,3
619571396,7,0
620705845,1,3
620071246,4,2
619967241,0,1
620103239,0,2
619940249,6,1
619979877,6,1
619581093,0,0
620696721,5,3
620679198,0,3
620467157,3,3
618692378,6,0
620093007,5,2
619305269,3,2
620122671,5,2
619970410,3,1
618688561,0,0
620433962,3,3
619933377,5,1
619584223,7,0
620452500,4,3
619163625,1,1
620666561,4,3
620686490,5,3
618725740,3,0
618694172,1,0
619946930,3,1
619551504,5,0
618703984,0,0
619134038,7,1
619270489,7,2
618679361,0,0
619941012,4,1
619135145,2,1
619312790,4,2
618680163,1,0
620479598,6,3
619307292,7,2
620119693,0,2
619296602,3,2
619283813,5,2
619964797,0,1
619279002,3,2
620094649,5,2
619946014,4,1
619588690,6,0
619954566,5,1
619940058,0,1
619284385,3,2
619267625,2,2
618698830,7,0
620662858,6,3
620697523,3,3
619568532,0,0
619974799,7,1
620704585,0,3
619305155,4,2
619549557,2,0
620457447,1,3
618725818,7,0
620127061,3,2
619578000,1,0
618700471,7,0
619146178,6,1
620461853,3,3
620687368,6,3
618680964,4,0
619944449,3,1
619158585,7,1
619946548,0,1
620449848,1,3
619299351,3,2
620713291,1,3
619159311,2,1
619564103,2,0
618705740,0,0
620081401,7,2
620439981,5,3
618722012,6,0
620453085,5,3
620090373,1,2
619587010,1,0
619582238,6,0
620673891,4,3
620073880,1,2
619581054,6,0
620690079,5,3
618725159,0,0
619562309,5,0
620658009,3,3
620431824,0,3
619979381,3,1
619968119,1,1
619952886,4,1
619119645,1,1
619597127,5,0
620095031,3,2
620094115,1,2
619964797,1,1
620489380,5,3
620125305,6,2
619550550,1,0
619297137,6,2
619580902,3,0
619966706,4,1
619991445,3,1
619138810,1,1
618696806,7,0
619123081,6,1
619944831,6,1
620069642,4,2
620092244,3,2
619547573,0,0
619287020,0,2
619958459,4,1
620438187,1,3
618718437,6,0
620458968,0,3
619952847,3,1
620490433,6,3
620470628,2,3
619940020,7,1
620674617,1,3
620662094,5,3
619274421,2,2
620697714,6,3
619143659,1,1
620691453,6,3
619983962,6,1
619143391,3,1
620437719,4,3
618716929,2,0
620071169,7,2
620488873,7,3
620109423,6,2
619165190,5,1
620676640,7,3
619987437,5,1
619268313,1,2
620451252,3,3
619959643,2,1
620713061,7,3
619571548,0,0
620103201,7,2
620655718,2,3
619268809,3,2
620442594,6,3
620076934,3,2
620698210,5,3
620432129,5,3
620116372,5,2
620123893,5,2
620470706,5,3
619582773,4,0
620456160,3,3
620437953,6,3
619971746,3,1
620703631,4,3
619293778,6,2
619987322,7,1
620068879,0,2
620444310,5,3
620662132,1,3
620666867,5,3
619982435,3,1
620077545,2,2
620087624,3,2
619152287,5,1
620090068,3,2
619322296,0,2
619142857,3,1
620666905,6,3
619604076,0,0
620465480,2,3
620443764,6,3
619944333,2,1
620666981,5,3
619152668,6,1
620465636,7,3
618688637,6,0
619138886,4,1
619581246,0,0
619554101,1,0
620068840,1,2
619584758,3,0
618690661,2,0
619125906,6,1
619601518,0,0
619938187,3,1
619143353,3,1
618716280,5,0
619954260,2,1
619293739,0,2
619117622,7,1
619568914,6,0
619313287,7,2
619944525,4,1
620452539,4,3
620454723,5,3
619947808,2,1
620069872,0,2
620127061,5,2
618693256,2,0
620683550,4,3
620713901,6,3
619978274,5,1
619975449,3,1
619160418,0,1
619549137,4,0
620461385,1,3
620686872,1,3
620690880,7,3
620128512,2,2
619950863,2,1
618693104,6,0
620472929,0,3
619595028,7,0
619325961,5,2
619285875,2,2
619290571,4,2
620438382,0,3
620463647,3,3
618682758,4,0
619558682,1,0
620685726,3,3
619579872,4,0
619284195,2,2
620082470,2,2
620099268,1,2
619323670,6,2
619136939,6,1
619603045,0,0
618719061,3,0
620690804,3,3
618689553,7,0
619949106,7,1
619115331,2,1
619316378,4,2
620706495,1,3
618695584,1,0
619953000,2,1
619963422,7,1
619307598,1,2
619154119,5,1
620480300,2,3
620684657,4,3
620460957,4,3
619299657,3,2
619959491,2,1
619588690,5,0
619980870,6,1
620488756,5,3
620453514,3,3
620076170,5,2
619131328,3,1
619568227,6,0
619130220,6,1
618682300,1,0
620446299,3,3
618730085,5,0
619126784,1,1
620102437,0,2
619951625,6,1
619555093,2,0
619561583,0,0
619281484,5,2
619969340,4,1
619164618,5,1
620107820,3,2
620696607,7,3
619982283,2,1
620464232,2,3
620655452,0,3
619163128,6,1
618703678,1,0
